Flooring,ViewYN,WaterfrontYN,BasementYN,PoolPrivateYN,OriginalListPrice,Latitude,Longitude,LivingArea,ListPrice,DaysOnMarket,MLSAreaMajor,AttachedGarageYN,ParkingTotal,LotSizeAcres,YearBuilt,BathroomsTotalInteger,BedroomsTotal,StateOrProvince,FireplaceYN,Stories,LotSizeArea,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,AssociationFee,LotSizeSquareFeet,CountyOrParish_Alameda,CountyOrParish_Alpine,CountyOrParish_Amador,CountyOrParish_Butte,CountyOrParish_Calaveras,CountyOrParish_Clark,CountyOrParish_Colusa,CountyOrParish_Contra Costa,CountyOrParish_Del Norte,CountyOrParish_El Dorado,CountyOrParish_Foreign Country,CountyOrParish_Fresno,CountyOrParish_Glenn,CountyOrParish_Humboldt,CountyOrParish_Imperial,CountyOrParish_Inyo,CountyOrParish_Kern,CountyOrParish_Kings,CountyOrParish_Lake,CountyOrParish_Lassen,CountyOrParish_Los Angeles,CountyOrParish_Madera,CountyOrParish_Marin,CountyOrParish_Mariposa,CountyOrParish_Mendocino,CountyOrParish_Merced,CountyOrParish_Modoc,CountyOrParish_Mono,CountyOrParish_Monterey,CountyOrParish_Napa,CountyOrParish_Nevada,CountyOrParish_Orange,CountyOrParish_Other,CountyOrParish_Other County,CountyOrParish_Other State,CountyOrParish_Placer,CountyOrParish_Plumas,CountyOrParish_Riverside,CountyOrParish_Sacramento,CountyOrParish_San Benito,CountyOrParish_San Bernardino,CountyOrParish_San Diego,CountyOrParish_San Francisco,CountyOrParish_San Joaquin,CountyOrParish_San Luis Obispo,CountyOrParish_San Mateo,CountyOrParish_Santa Barbara,CountyOrParish_Santa Clara,CountyOrParish_Santa Cruz,CountyOrParish_Shasta,CountyOrParish_Sierra,CountyOrParish_Siskiyou,CountyOrParish_Solano,CountyOrParish_Sonoma,CountyOrParish_Stanislaus,CountyOrParish_Sutter,CountyOrParish_Tehama,CountyOrParish_Trinity,CountyOrParish_Tulare,CountyOrParish_Tuolumne,CountyOrParish_Ventura,CountyOrParish_Yolo,CountyOrParish_Yuba,Levels_MultiSplit,"Levels_MultiSplit,One",Levels_One,"Levels_One,MultiSplit","Levels_One,ThreeOrMore","Levels_One,Two","Levels_One,Two,MultiSplit","Levels_One,Two,ThreeOrMore","Levels_One,Two,ThreeOrMore,MultiSplit",Levels_ThreeOrMore,"Levels_ThreeOrMore,MultiSplit","Levels_ThreeOrMore,One",Levels_Two,"Levels_Two,MultiSplit","Levels_Two,One","Levels_Two,ThreeOrMore","Levels_Two,ThreeOrMore,MultiSplit",Levels_Unknown,AssociationFeeFrequency_Annually,AssociationFeeFrequency_Monthly,AssociationFeeFrequency_None,AssociationFeeFrequency_Quarterly,AssociationFeeFrequency_SemiAnnually,ClosePrice
"Carpet,Laminate,Tile",False,False,False,False,625000.0,34.085545,-117.467081,1316.0,549900.0,204,264 - Fontana,False,0,0.2562,1962,2,3,CA,False,1,11160.0,3,False,0,Fontana Unified,0.0,11160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,563000.0
"Carpet,Laminate",False,False,False,False,399000.0,38.01633704,-121.81942207,914.0,389950.0,29,Unknown,False,0,0.0861,1918,1,2,CA,False,1,3750.0,3,False,0,Unknown,0.0,3750.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,390000.0
"Carpet,Laminate",True,False,False,False,469900.0,34.172419,-117.320872,1176.0,469900.0,2,274 - San Bernardino,True,2,0.186,1979,2,3,CA,True,1,8100.0,3,False,2,San Bernardino City Unified,0.0,8100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,460000.0
"Carpet,Vinyl",False,False,False,False,513490.0,34.458332,-117.405066,2617.0,513490.0,25,VIC - Victorville,True,2,0.1662,2023,4,4,CA,False,2,7239.0,1,True,2,Snowline Joint Unified,0.0,7239.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,513490.0
"Carpet,Laminate,Tile",False,False,False,False,675000.0,37.74458985,-121.44870429,1785.0,668990.0,48,Unknown,True,3,0.1469,2000,2,3,CA,True,1,6400.0,3,False,3,Unknown,0.0,6400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,663500.0
"Tile,Wood",False,False,False,False,2195000.0,34.102734000000005,-118.35256499999998,2210.0,2195000.0,63,C03 - Sunset Strip - Hollywood Hills West,False,2,0.142,1919,3,4,CA,True,2,6187.0,3,False,2,Unknown,0.0,6187.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2145000.0
Unknown,False,False,False,False,1748888.0,37.3871285,-122.02566154,1475.0,1748888.0,12,699 - Not Defined,True,2,0.1659,1942,3,3,CA,False,1,7228.0,3,False,1,Other,0.0,7228.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1800000.0
Unknown,True,False,True,False,1299000.0,33.783444,-118.304295,1876.0,1199000.0,178,124 - Harbor City,False,3,0.2646,1934,2,4,CA,True,1,11528.0,3,False,3,Los Angeles Unified,0.0,11528.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1150000.0
Tile,True,False,False,False,895000.0,32.6322767,-117.0389305,1696.0,895000.0,46,91910 - Chula Vista,False,6,0.4017,1965,2,3,CA,False,1,17500.0,3,False,2,Unknown,0.0,17500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,911000.0
"Carpet,Laminate",False,False,False,False,1349000.0,37.5879365,-122.0780684,1432.0,1349000.0,13,Unknown,True,2,0.1148,1970,2,4,CA,True,1,5000.0,3,False,2,Unknown,0.0,5000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1450000.0
Laminate,True,False,False,False,599999.0,34.109471,-117.396859,1240.0,599999.0,2,272 - Rialto,False,2,0.1816,1978,2,3,CA,True,1,7912.0,3,False,2,Rialto Unified,0.0,7912.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,607000.0
Unknown,True,False,False,False,299000.0,33.9509689,-116.4803552,1260.0,288000.0,98,340 - Desert Hot Springs,True,4,0.17,1979,2,3,CA,False,1,7405.0,3,False,2,Desert Center Unified,0.0,7405.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,305000.0
"Carpet,Vinyl",False,False,False,False,1133000.0,37.68087,-122.0517736,2258.0,1133000.0,14,Unknown,True,4,0.13,1989,3,4,CA,True,2,5592.0,3,False,2,Unknown,0.0,5592.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1060640.0
SeeRemarks,True,False,False,True,1699888.0,33.5152199,-117.7052419,2082.0,1699888.0,5,LNSLT - Salt Creek,True,2,0.1012,1991,3,4,CA,True,2,4410.0,0,False,2,Capistrano Unified,205.0,4410.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1777000.0
Unknown,False,False,False,False,749000.0,33.95618,-118.298298,1639.0,699000.0,41,C36 - Metropolitan Southwest,False,2,0.1395,1929,3,4,CA,False,1,6077.0,4,False,2,Los Angeles Unified,0.0,6077.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,723000.0
Wood,True,False,False,False,1500000.0,37.38277729,-121.88406117,1333.0,1500000.0,8,699 - Not Defined,True,2,0.1202,1993,3,3,CA,True,1,5238.0,3,False,2,Other,0.0,5238.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1636888.0
"Carpet,Tile",False,False,False,False,974000.0,37.7066435,-121.44632496,2393.0,894995.0,30,Unknown,True,2,0.1698,2025,3,2,CA,True,1,7397.0,3,False,2,Unknown,375.0,7397.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,911086.0
Laminate,False,False,False,True,489000.0,36.847311,-119.885177,1934.0,489000.0,0,FSNO - Fresno,True,2,0.147,1998,2,3,CA,True,1,6405.0,3,False,2,Central Unified,0.0,6405.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,494000.0
Wood,True,False,False,False,680000.0,33.997563,-118.293916,2134.0,680000.0,42,C34 - Los Angeles Southwest,False,0,0.1408,1915,2,5,CA,True,2,6135.0,3,False,2,Los Angeles Unified,0.0,6135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,680000.0
"Carpet,Vinyl",False,False,False,False,1400000.0,37.67876175,-121.880742,1540.0,1400000.0,6,Unknown,True,2,0.1567,1967,2,3,CA,True,1,6825.0,3,False,2,Pleasanton,0.0,6825.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1515000.0
Unknown,True,False,False,True,49500.0,34.481475,-117.367838,1873.0,495000.0,9,VIC - Victorville,True,3,0.1898,1992,3,4,CA,True,2,8268.0,0,False,3,Victor Valley Unified,0.0,8268.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,495000.0
"Laminate,Tile",False,False,False,False,1079000.0,34.226364000000004,-118.460456,2729.0,1079000.0,21,NOH - North Hills,True,2,0.1324,1980,3,4,CA,True,2,5767.0,3,False,2,Unknown,0.0,5767.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1110000.0
Vinyl,True,False,False,False,1350000.0,33.534695,-117.701814,2074.0,1500000.0,9,LNLAK - Lake Area,True,2,0.1374,1989,3,4,CA,True,2,5986.0,0,False,2,Capistrano Unified,187.0,5986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1460000.0
"Carpet,Tile",True,False,False,False,650000.0,33.575861,-117.186848,1778.0,630000.0,42,SRCAR - Southwest Riverside County,True,2,0.16,1988,3,4,CA,True,2,6970.0,0,False,2,Murrieta,0.0,6970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,630000.0
"Carpet,Wood",False,False,False,False,1120000.0,34.232674,-119.024767,2872.0,1120000.0,52,VC41 - Camarillo Central,False,2,0.23,1978,2,3,CA,True,1,10018.0,3,False,2,Unknown,0.0,10018.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1094000.0
"Carpet,Vinyl",True,False,False,False,424000.0,33.928124,-116.685404,1580.0,377000.0,146,263 - Banning/Beaumont/Cherry Valley,True,2,0.36,2025,2,4,CA,False,1,15682.0,4,True,2,Banning Unified,0.0,15682.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,377000.0
Unknown,True,False,False,False,1399900.0,33.1277616,-117.2341231,2269.0,1375000.0,31,92009 - Carlsbad,True,4,0.1536,2002,3,4,CA,False,2,6691.0,3,False,2,Unknown,115.0,6691.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1350000.0
Unknown,True,False,False,False,540000.0,33.93183,-117.264245,1543.0,540000.0,7,259 - Moreno Valley,True,2,0.13,1990,2,3,CA,True,1,5662.0,3,False,2,Moreno Valley Unified,0.0,5662.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,565000.0
"Carpet,Tile,Vinyl",True,False,False,False,1299000.0,37.70525109,-121.85586982,2027.0,1299000.0,5,Unknown,True,2,0.053,2017,4,3,CA,False,1,2307.0,3,False,2,Dublin,115.0,2307.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1280000.0
Vinyl,False,False,False,False,650000.0,34.068085,-117.247137,1554.0,605000.0,22,267 - Loma Linda,True,2,0.1667,1998,2,4,CA,True,1,7260.0,4,False,2,Redlands Unified,0.0,7260.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,600000.0
"Tile,Vinyl,Wood",True,False,False,False,769000.0,34.293354,-119.292022,1156.0,769000.0,9,VTU - Ventura,False,1,0.1317,1928,1,2,CA,True,1,5738.0,2,False,1,Unknown,0.0,5738.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,790000.0
Unknown,True,False,False,False,700000.0,35.516569,-120.698257,1383.0,700000.0,0,ATSC - Atascadero,False,2,0.1958,2003,2,3,CA,False,1,8529.0,3,False,2,Atascadero Unified,70.0,8529.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,700000.0
"Carpet,Laminate",True,False,False,False,564000.0,36.2207168,-121.1314238,1907.0,564000.0,11,699 - Not Defined,False,2,0.1183,2006,3,4,CA,True,1,5155.0,3,False,2,Other,90.0,5155.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,564000.0
"Carpet,Wood",True,False,False,False,1298000.0,37.97611242,-122.57790172,1476.0,1298000.0,10,Unknown,True,3,0.1377,1912,2,3,CA,True,1,6000.0,3,False,1,Tamalpais Union,0.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1298000.0
"Laminate,Tile",False,False,False,False,598000.0,34.041587,-117.962593,945.0,598000.0,7,633 - Industry/La Puente/Valinda,True,2,0.1426,1955,1,3,CA,False,1,6213.0,3,False,2,Hacienda La Puente Unified,0.0,6213.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,652000.0
Wood,False,False,False,False,2388000.0,37.25966204,-121.94922716,2966.0,2290000.0,42,699 - Not Defined,True,2,0.1919,1955,4,5,CA,True,1,8358.0,3,False,2,Other,0.0,8358.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2222000.0
Unknown,False,False,False,False,780000.0,34.036036,-118.137422,1111.0,780000.0,19,641 - Monterey Park,False,1,0.1135,1949,2,3,CA,False,1,4945.0,3,False,1,Montebello Unified,0.0,4945.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,770000.0
"Tile,Wood",False,False,False,False,685000.0,34.012018,-118.143103,1300.0,685000.0,6,ELA - East Los Angeles,False,0,0.1213,1952,2,3,CA,False,1,5285.0,3,False,0,Montebello Unified,0.0,5285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,685000.0
"Tile,Wood",False,False,False,False,1395000.0,37.75385792,-122.23041862,1764.0,1395000.0,28,Unknown,True,1,0.1369999999999999,1961,2,3,CA,True,1,5967.0,3,False,1,Unknown,50.0,5967.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1435000.0
Unknown,False,False,False,False,2195000.0,33.639487,-117.923865,2550.0,1925000.0,78,C2 - Southwest Costa Mesa,True,3,0.1405,1971,4,4,CA,True,2,6120.0,3,False,3,Newport Mesa Unified,0.0,6120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1868500.0
Carpet,True,False,False,False,1449000.0,33.70109,-117.789537,1782.0,1449000.0,7,EC - El Camino Real,True,2,0.1148,1973,2,4,CA,True,2,5000.0,1,False,2,Irvine Unified,310.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1515000.0
Unknown,True,False,True,False,1050000.0,34.054504,-117.129574,2175.0,1050000.0,38,268 - Redlands,False,6,4.25,1908,2,4,CA,False,2,185130.0,1,False,1,Redlands Unified,0.0,185130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,950000.0
Unknown,False,False,False,False,2189000.0,37.36693511,-122.04791683,1240.0,2189000.0,8,699 - Not Defined,True,2,0.1446,1954,2,3,CA,True,1,6300.0,3,False,2,Other,0.0,6300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2550000.0
"Carpet,SeeRemarks",True,False,False,False,1999000.0,33.493349,-117.711494,2614.0,1999000.0,8,LNSLT - Salt Creek,True,2,0.1499,1987,3,4,CA,True,2,6528.0,1,False,2,Capistrano Unified,123.0,6528.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1931300.0
